svg,id,title,link,not_modal
cinms_pelagic.svg,dolphin,Dolphins,modals/dolphins.html,
cinms_pelagic.svg,whale,Humpback whales,modals/humpback-whales.html,
cinms_pelagic.svg,ship,Ships,modals/ships.html,
